k,head,program,strategy,increase,kl_div,spike
656,"(1, 0)",sentence_position_preference,smart,13624.34961166567,5.447305011749267,true
657,"(2, 13)",contextual_anchoring,smart,13676.497134361169,5.445236301422119,true
658,"(1, 25)",sentence_position_preference,smart,26049.597086811853,5.921695709228516,true
659,"(1, 24)",contextual_anchoring,smart,26327.25923453552,5.908810472488403,true
660,"(14, 25)",sentence_position_preference,smart,27033.089846142393,5.88229808807373,true
661,"(1, 7)",sentence_position_preference,smart,87385.82116794531,8.004029846191406,true
662,"(12, 4)",initial_token_reference_attention,smart,88126.48638170386,7.998574542999267,true
663,"(15, 27)",initial_token_reference_attention,smart,90162.51038394474,8.013536548614502,true
664,"(1, 3)",contextual_anchoring,smart,91016.97639094545,8.016510105133056,true
665,"(1, 27)",sentence_position_preference,smart,80253.29638585109,7.932341480255127,false
666,"(1, 1)",sentence_position_preference,smart,78904.72304067692,7.904548835754395,false
667,"(13, 17)",initial_token_reference_attention,smart,78201.50631223732,7.898709011077881,false
668,"(2, 3)",contextual_anchoring,smart,78506.77086044697,7.900671577453613,true
669,"(1, 6)",sentence_position_preference,smart,94844.65852188588,8.02040786743164,true
670,"(18, 16)",initial_token_reference_attention,smart,95926.6402593629,8.028025436401368,true
671,"(1, 2)",contextual_anchoring,smart,96378.37270298568,8.022738838195801,true
672,"(1, 29)",contextual_anchoring,smart,97672.49806276287,8.037304306030274,true
673,"(2, 16)",contextual_anchoring,smart,98148.95090223147,8.040713024139404,true
674,"(0, 22)",contextual_anchoring,smart,148033.7328272821,8.438597202301025,true
675,"(2, 23)",contextual_anchoring,smart,147179.57069315048,8.436169338226318,false
676,"(21, 28)",initial_token_reference_attention,smart,148576.40673796186,8.450201988220215,true
677,"(1, 26)",contextual_anchoring,smart,152536.64555393503,8.471091938018798,true
678,"(2, 17)",contextual_anchoring,smart,152547.34395493896,8.473416805267334,false
679,"(2, 20)",sentence_position_preference,smart,181014.75402043102,8.60286979675293,true
680,"(2, 27)",contextual_anchoring,smart,184527.78761197528,8.610532760620117,true
681,"(0, 20)",contextual_anchoring,smart,204097.8800567151,8.658416652679444,true
682,"(2, 19)",sentence_position_preference,smart,235529.47362874547,8.728881454467773,true
683,"(1, 28)",contextual_anchoring,smart,238228.8635375415,8.709929847717286,true
684,"(2, 25)",sentence_position_preference,smart,330173.5667331525,8.882895755767823,true
685,"(0, 23)",contextual_anchoring,smart,323348.3757214284,8.876009082794189,false
686,"(2, 1)",contextual_anchoring,smart,323116.6333101983,8.874988555908203,false
687,"(2, 24)",sentence_position_preference,smart,411232.9225774088,8.977475929260255,true
688,"(2, 31)",contextual_anchoring,smart,409797.3575977799,8.975062656402589,false
689,"(1, 9)",contextual_anchoring,smart,449614.95357953105,9.00805492401123,true
690,"(2, 29)",contextual_anchoring,smart,448827.84635441966,9.010867500305176,false
691,"(2, 28)",contextual_anchoring,smart,452029.28152330464,9.014198970794677,true
692,"(2, 26)",contextual_anchoring,smart,452735.48090828676,9.013910007476806,true
693,"(2, 22)",contextual_anchoring,smart,457311.511699166,9.016342735290527,true
694,"(2, 18)",contextual_anchoring,smart,457128.74030302715,9.014487361907959,false
695,"(2, 21)",sentence_position_preference,smart,531443.5952868104,9.036801815032959,true
696,"(2, 30)",contextual_anchoring,smart,532048.1177170993,9.037919616699218,true
697,"(1, 19)",previous_attention,smart,534281.1878954878,9.034740161895751,true
698,"(1, 20)",contextual_anchoring,smart,540394.4404089568,9.047619819641113,true
699,"(1, 22)",contextual_anchoring,smart,973698.661120468,9.45427484512329,true
700,"(1, 16)",contextual_anchoring,smart,593896.9404957398,9.195071411132812,false
701,"(1, 23)",contextual_anchoring,smart,599924.0755194332,9.218245887756348,true
702,"(1, 21)",contextual_anchoring,smart,592402.6400908215,9.22438325881958,false
703,"(1, 17)",contextual_anchoring,smart,535402.7071363387,9.174339199066162,false
704,"(1, 18)",contextual_anchoring,smart,523140.2284035149,9.172072601318359,false
